source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
1950-51-G01,arizona-state,1950-1951,1950-12-01,USC,usc,USC,71,86,L,0,OPPONENT_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,,,accepted L 71-86 vs USC,arizona-state-stage1-1950-51-working-ledger-batch33.csv; 1950-51-G01,
ASUSTG1-001212,arizona-state,1994-1995,1994-12-29,Vanderbilt,vanderbilt,Vanderbilt,67,61,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 67 (16) Vanderbilt 61 TH D29,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001213,arizona-state,1994-1995,1995-01-05,Arizona (9),arizona,Arizona,53,52,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 53 (15) Arizona (9) 52 H J5,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001214,arizona-state,1994-1995,1995-01-07,Old Dominion,old-dominion,Old Dominion,71,52,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 71 (15) Old Dominion 52 H J7,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001215,arizona-state,1994-1995,1995-01-12,Stanford,stanford,Stanford,75,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 91 (12) Stanford 75 A J12,arizona-state-stage1-game-universe.csv; PDF p.121,"Arizona State official Stanford series history: @Stanford 91, ASU 75 on 1995-01-12. | Field-specific correction source: https://thesundevils.com/sun-devil-mens-basketball-vs-stanford-series-history"
ASUSTG1-001216,arizona-state,1994-1995,1995-01-14,California (20),california,California,73,68,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 73 (12) California (20) 68 A J14,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001217,arizona-state,1994-1995,1995-01-19,USC,usc,USC,81,71,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 81 (13) USC 71 H J19,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001218,arizona-state,1994-1995,1995-01-21,UCLA (4),ucla,UCLA,72,85,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 72 (13) UCLA (4) 85 H J21,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001219,arizona-state,1994-1995,1995-01-26,Oregon St.,oregon-state,Oregon State,70,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 70 (13) Oregon St. 83 A J26,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001220,arizona-state,1994-1995,1995-01-28,Oregon (18),oregon,Oregon,79,76,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 79 (13) Oregon (18) 76 A J28,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001221,arizona-state,1994-1995,1995-02-02,Washington (OT),washington,Washington,78,73,W,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 78 (16) Washington (OT) 73 H F2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001222,arizona-state,1994-1995,1995-02-05,Washington St.,washington-state,Washington State,87,60,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 87 (16) Washington St. 60 H F5,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001223,arizona-state,1994-1995,1995-02-09,California,california,California,100,81,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 100 (14) California 81 H F9,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001224,arizona-state,1994-1995,1995-02-11,Stanford (15),stanford,Stanford,79,70,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 79 (14) Stanford (15) 70 H F11,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001225,arizona-state,1994-1995,1995-02-16,UCLA (6) (OT),ucla,UCLA,77,82,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 77 (13) UCLA (6) (OT) 82 A F16,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001226,arizona-state,1994-1995,1995-02-18,USC,usc,USC,74,70,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 74 (13) USC 70 A F18,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001227,arizona-state,1994-1995,1995-02-23,Oregon,oregon,Oregon,72,73,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 72 (15) Oregon 73 H F23,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001228,arizona-state,1994-1995,1995-02-25,Oregon St.,oregon-state,Oregon State,82,44,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 (15) Oregon St. 44 H F25,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001229,arizona-state,1994-1995,1995-03-02,Washington,washington,Washington,72,71,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 72 (15) Washington 71 A M2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001230,arizona-state,1994-1995,1995-03-04,Washington St.,washington-state,Washington State,71,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 71 (15) Washington St. 84 A M4,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001231,arizona-state,1994-1995,1995-03-11,Arizona (12) (2OT),arizona,Arizona,103,98,W,2,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 103 (18) Arizona (12) (2OT) 98 A M11,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001232,arizona-state,1994-1995,1995-03-16,Ball St.,ball-state,Ball State,81,66,W,0,NEUTRAL,Memphis Pyramid,Memphis,TN,NCAA_TOURNAMENT,,NCAA Division I Men's Basketball Tournament,,,,W 81 (16) Ball St. 66 Y M16,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001233,arizona-state,1994-1995,1995-03-18,Manhattan,manhattan,Manhattan,64,54,W,0,NEUTRAL,Memphis Pyramid,Memphis,TN,NCAA_TOURNAMENT,,NCAA Division I Men's Basketball Tournament,,,,W 64 (16) Manhattan 54 Y M18,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001234,arizona-state,1994-1995,1995-03-23,Kentucky (2),kentucky,Kentucky,73,97,L,0,NEUTRAL,BJCC Coliseum,Birmingham,AL,NCAA_TOURNAMENT,,NCAA Division I Men's Basketball Tournament,,,,L 73 (16) Kentucky (2) 97 Y M23,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001235,arizona-state,1995-1996,1995-11-25,Texas Southern,texas-southern,Texas Southern,103,77,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 103 Texas Southern 77 H N25,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001236,arizona-state,1995-1996,1995-11-28,Southern Utah,southern-utah,Southern Utah,82,76,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 82 Southern Utah 76 H N28,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001237,arizona-state,1995-1996,1995-12-02,Oklahoma State,oklahoma-state,Oklahoma State,85,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 85 Oklahoma State 90 A D2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001238,arizona-state,1995-1996,1995-12-05,New Mexico,new-mexico,New Mexico,79,86,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 79 New Mexico 86 H D5,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001239,arizona-state,1995-1996,1995-12-16,Cal State Sacramento,sacramento-state,Sacramento State,85,73,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 85 Cal State Sacramento 73 H D16,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001240,arizona-state,1995-1996,1995-12-22,Northern Arizona,northern-arizona,Northern Arizona,76,62,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 76 Northern Arizona 62 H D22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001241,arizona-state,1995-1996,1995-12-29,Southern Methodist,smu,SMU,62,58,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 62 Southern Methodist 58 TH D29,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001242,arizona-state,1995-1996,1995-12-30,Detroit,detroit-mercy,Detroit Mercy,66,72,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 66 Detroit 72 TH D30,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001243,arizona-state,1995-1996,1996-01-04,Stanford,stanford,Stanford,70,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 70 Stanford 83 A J4,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001244,arizona-state,1995-1996,1996-01-06,California,california,California,82,97,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 82 California 97 A J6,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001245,arizona-state,1995-1996,1996-01-10,Arizona (18),arizona,Arizona,76,108,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 76 Arizona (18) 108 A J10,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001246,arizona-state,1995-1996,1996-01-18,UCLA (13),ucla,UCLA,73,87,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 73 UCLA (13) 87 H J18,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001247,arizona-state,1995-1996,1996-01-20,USC,usc,USC,67,80,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 67 USC 80 H J20,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001248,arizona-state,1995-1996,1996-01-25,Oregon,oregon,Oregon,74,73,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 74 Oregon 73 A J25,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001249,arizona-state,1995-1996,1996-01-27,Oregon State,oregon-state,Oregon State,93,75,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 93 Oregon State 75 A J27,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001250,arizona-state,1995-1996,1996-02-01,Washington State,washington-state,Washington State,58,72,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 58 Washington State 72 H F1,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001251,arizona-state,1995-1996,1996-02-03,Washington,washington,Washington,88,79,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 88 Washington 79 H F3,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001252,arizona-state,1995-1996,1996-02-07,Arizona (16),arizona,Arizona,69,71,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 69 Arizona (16) 71 H F7,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001253,arizona-state,1995-1996,1996-02-11,North Carolina State,nc-state,NC State,69,89,L,0,NEUTRAL,Arizona Veterans Memorial Coliseum,Phoenix,AZ,REGULAR_SEASON,,,,,,L 69 North Carolina State 89 N F11,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001254,arizona-state,1995-1996,1996-02-15,USC,usc,USC,69,66,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 69 USC 66 A F15,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001255,arizona-state,1995-1996,1996-02-17,UCLA (18),ucla,UCLA,70,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 70 UCLA (18) 87 A F17,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001256,arizona-state,1995-1996,1996-02-22,Oregon State (OT),oregon-state,Oregon State,63,58,W,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 63 Oregon State (OT) 58 H F22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001257,arizona-state,1995-1996,1996-02-24,Oregon,oregon,Oregon,70,81,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 70 Oregon 81 H F24,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001258,arizona-state,1995-1996,1996-02-29,Washington,washington,Washington,64,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 64 Washington 75 A F29,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001259,arizona-state,1995-1996,1996-03-02,Washington State,washington-state,Washington State,78,103,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 78 Washington State 103 A M2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001260,arizona-state,1995-1996,1996-03-07,California,california,California,56,53,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 56 California 53 H M7,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001261,arizona-state,1995-1996,1996-03-09,Stanford,stanford,Stanford,53,67,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 53 Stanford 67 H M9,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001262,arizona-state,1996-1997,1996-11-22,Jacksonville,jacksonville,Jacksonville,111,69,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 111 Jacksonville 69 H N22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001263,arizona-state,1996-1997,1996-11-27,College of Charleston,charleston,Charleston,68,77,L,0,NEUTRAL,Sullivan Arena,Anchorage,AK,REGULAR_SEASON,,,,,,L 68 College of Charleston 77 TN N27,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001264,arizona-state,1996-1997,1996-11-29,UNC-Greensboro,unc-greensboro,UNC Greensboro,53,55,L,0,NEUTRAL,Sullivan Arena,Anchorage,AK,REGULAR_SEASON,,,,,,L 53 UNC-Greensboro 55 TN N29,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001265,arizona-state,1996-1997,1996-11-30,Maine,maine,Maine,86,73,W,0,NEUTRAL,Sullivan Arena,Anchorage,AK,REGULAR_SEASON,,,,,,W 86 Maine 73 TN N30,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001266,arizona-state,1996-1997,1996-12-02,Sam Houston State (OT),sam-houston,Sam Houston,85,81,W,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 85 Sam Houston State (OT) 81 H D2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001267,arizona-state,1996-1997,1996-12-07,Oklahoma State,oklahoma-state,Oklahoma State,68,67,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 68 Oklahoma State 67 H D7,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001268,arizona-state,1996-1997,1996-12-10,Houston Baptist,houston-christian,Houston Christian,122,70,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 122 Houston Baptist 70 H D10,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001269,arizona-state,1996-1997,1996-12-20,Jackson State,jackson-state,Jackson State,83,69,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 83 Jackson State 69 H D20,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001270,arizona-state,1996-1997,1996-12-22,Northeastern Illinois,northeastern-illinois,Northeastern Illinois,79,86,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 79 Northeastern Illinois 86 H D22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001271,arizona-state,1996-1997,1996-12-27,William & Mary,william-mary,William & Mary,74,57,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 74 William & Mary 57 TH D27,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001272,arizona-state,1996-1997,1996-12-28,St. Bonaventure,st-bonaventure,St. Bonaventure,57,68,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 57 St. Bonaventure 68 TH D28,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001273,arizona-state,1996-1997,1997-01-02,Stanford (21),stanford,Stanford,65,81,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 65 Stanford (21) 81 H J2,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001274,arizona-state,1996-1997,1997-01-04,California,california,California,64,60,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 64 California 60 H J4,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001275,arizona-state,1996-1997,1997-01-06,Chaminade,chaminade,Chaminade,89,54,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 89 Chaminade 54 H J6,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001276,arizona-state,1996-1997,1997-01-11,Arizona (7),arizona,Arizona,84,92,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 84 Arizona (7) 92 H J11,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001277,arizona-state,1996-1997,1997-01-16,UCLA,ucla,UCLA,62,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 62 UCLA 79 A J16,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001278,arizona-state,1996-1997,1997-01-18,USC,usc,USC,56,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 56 USC 75 A J18,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001279,arizona-state,1996-1997,1997-01-23,Oregon,oregon,Oregon,51,76,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 51 Oregon 76 H J23,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001280,arizona-state,1996-1997,1997-01-25,Oregon State (OT),oregon-state,Oregon State,78,75,W,1,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 78 Oregon State (OT) 75 H J25,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001281,arizona-state,1996-1997,1997-01-30,Washington,washington,Washington,61,72,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 61 Washington 72 A J30,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001282,arizona-state,1996-1997,1997-02-01,Washington State,washington-state,Washington State,55,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 55 Washington State 74 A F1,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001283,arizona-state,1996-1997,1997-02-05,Arizona (14),arizona,Arizona,71,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 71 Arizona (14) 87 A F5,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001284,arizona-state,1996-1997,1997-02-13,USC,usc,USC,66,72,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 66 USC 72 H F13,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001285,arizona-state,1996-1997,1997-02-15,UCLA (24),ucla,UCLA,81,92,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 81 UCLA (24) 92 H F15,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001286,arizona-state,1996-1997,1997-02-20,Oregon State,oregon-state,Oregon State,67,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 67 Oregon State 71 A F20,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001287,arizona-state,1996-1997,1997-02-22,Oregon,oregon,Oregon,77,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 77 Oregon 85 A F22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001288,arizona-state,1996-1997,1997-02-27,Washington,washington,Washington,69,72,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 69 Washington 72 H F27,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001289,arizona-state,1996-1997,1997-03-01,Washington State,washington-state,Washington State,70,74,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 70 Washington State 74 H M1,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001290,arizona-state,1996-1997,1997-03-06,California,california,California,66,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 66 California 84 A M6,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001291,arizona-state,1996-1997,1997-03-08,Stanford (23),stanford,Stanford,63,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,L 63 Stanford (23) 86 A M8,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001292,arizona-state,1997-1998,1997-11-16,Cal State Northridge,cal-state-northridge,Cal State Northridge,97,91,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 97 Cal State Northridge 91 H N16,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001293,arizona-state,1997-1998,1997-11-19,Wagner,wagner,Wagner,107,88,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 107 Wagner 88 TH N19,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001294,arizona-state,1997-1998,1997-11-21,Cincinnati,cincinnati,Cincinnati,87,79,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,W 87 Cincinnati 79 TA N21,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001295,arizona-state,1997-1998,1997-11-26,Kansas (2) (OT),kansas,Kansas,88,90,L,1,NEUTRAL,Madison Square Garden,New York,NY,REGULAR_SEASON,,,,,,L 88 Kansas (2) (OT) 90 TN N26,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001296,arizona-state,1997-1998,1997-11-28,Connecticut (11),uconn,UConn,61,82,L,0,NEUTRAL,Madison Square Garden,New York,NY,REGULAR_SEASON,,,,,,L 61 Connecticut (11) 82 TN N28,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001297,arizona-state,1997-1998,1997-12-01,Delaware State,delaware-state,Delaware State,123,85,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 123 Delaware State 85 H D1,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001298,arizona-state,1997-1998,1997-12-03,Northern Arizona,northern-arizona,Northern Arizona,87,76,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 87 Northern Arizona 76 H D3,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001299,arizona-state,1997-1998,1997-12-06,Portland State,portland-state,Portland State,83,66,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 83 Portland State 66 H D6,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001300,arizona-state,1997-1998,1997-12-10,Oklahoma State,oklahoma-state,Oklahoma State,68,79,L,0,NEUTRAL,Myriad Convention Center,Oklahoma City,OK,REGULAR_SEASON,,,,,,L 68 Oklahoma State 79 N D10,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001301,arizona-state,1997-1998,1997-12-19,Texas A & M,texas-a-m,Texas A&M,83,81,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 83 Texas A & M 81 H D19,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001302,arizona-state,1997-1998,1997-12-22,Weber State,weber-state,Weber State,88,79,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 88 Weber State 79 H D22,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001303,arizona-state,1997-1998,1997-12-27,La Salle,la-salle,La Salle,111,78,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 111 La Salle 78 TH D27,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001304,arizona-state,1997-1998,1997-12-28,Eastern Michigan,eastern-michigan,Eastern Michigan,102,90,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 102 Eastern Michigan 90 TH D28,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001305,arizona-state,1997-1998,1998-01-03,USC,usc,USC,84,81,W,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,W 84 USC 81 H J3,arizona-state-stage1-game-universe.csv; PDF p.121,
ASUSTG1-001306,arizona-state,1997-1998,1998-01-05,UCLA (10),ucla,UCLA,73,78,L,0,SOURCE_PROGRAM_HOME,Desert Financial Arena,Tempe,AZ,REGULAR_SEASON,,,,,,L 73 UCLA (10) 78 H J5,arizona-state-stage1-game-universe.csv; PDF p.121,
