index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
279,tcu,SW Louisiana,louisiana,Louisiana,Yes,2,1968-1969,1969-1970,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: ALIAS_TO_CURRENT_D1. Representative raw labels: SW Louisiana | at SW Louisiana
280,tcu,Saint Francis,saint-francis,Saint Francis,No,1,2025-2026,2025-2026,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 current-main normalization: Saint Francis remained NCAA Division I through 2025-26 but transitioned to Division III for 2026-27; current_d1=No. Opponent identity and the 2025-26 TCU game are unchanged. Representative raw labels: Saint Francis
281,tcu,Saint Louis,saint-louis,Saint Louis,Yes,11,1944-1945,2004-2005,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: *Saint Louis | *at Saint Louis | Saint Louis | at (12) Saint Louis | at (17) Saint Louis | at Saint Louis
282,tcu,Sam Houston State,sam-houston,Sam Houston,Yes,11,1937-1938,2018-2019,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Sam Houston State | $Sam Houston State | Sam Houston State | at Sam Houston State
283,tcu,San Antonio Aviation,san-antonio-aviation,San Antonio Aviation,No,1,1942-1943,1942-1943,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: at San Antonio Aviation
284,tcu,San Diego State,san-diego-state,San Diego State,Yes,19,1977-1978,2011-2012,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: *(21) San Diego State | *(5) San Diego State | *San Diego State | *at (17) San Diego State | *at (6) San Diego State | *at San Diego State | +at San Diego State | San Diego State
285,tcu,San Francisco,san-francisco,San Francisco,Yes,4,1958-1959,1992-1993,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #at San Francisco | San Francisco | at San Francisco
286,tcu,San Jose State,san-jose-state,San José State,Yes,9,1989-1990,2000-2001,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: *San Jose State | *at San Jose State | +San Jose State | San Jose State | at San Jose State
287,tcu,Santa Clara,santa-clara,Santa Clara,Yes,3,1981-1982,2024-2025,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: & vs. Santa Clara | +at Santa Clara
288,tcu,Seattle,seattle-u,Seattle U,Yes,1,1961-1962,1961-1962,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Seattle
289,tcu,Seton Hall,seton-hall,Seton Hall,Yes,1,2021-2022,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: ! vs Seton Hall
290,tcu,Shawnee State,shawnee-state,Shawnee State,No,1,2004-2005,2004-2005,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Shawnee State
291,tcu,Sheppard Field,sheppard-field,Sheppard Field,No,1,1943-1944,1943-1944,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: at Sheppard Field
292,tcu,Siena,siena,Siena,Yes,1,2000-2001,2000-2001,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: &Siena
293,tcu,Sienna Heights College,siena-heights,Siena Heights,No,1,1982-1983,1982-1983,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Sienna Heights College
294,tcu,Simmons College,hardin-simmons,Hardin-Simmons,No,2,1922-1923,1922-1923,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Simmons College
295,tcu,Simon Fraser,simon-fraser,Simon Fraser,No,2,1988-1989,1989-1990,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Simon Fraser
296,tcu,South Alabama,south-alabama,South Alabama,Yes,1,2024-2025,2024-2025,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: South Alabama
297,tcu,South Dakota,south-dakota,South Dakota,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: South Dakota
298,tcu,South Dakota State,south-dakota-state,South Dakota State,Yes,1,2015-2016,2015-2016,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: South Dakota State
299,tcu,Southeastern Louisiana,se-louisiana,SE Louisiana,Yes,2,1991-1992,2015-2016,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Southeastern Louisiana | Southeastern Louisiana
300,tcu,Southeastern Okla. State,southeastern-oklahoma-state,Southeastern Oklahoma State,No,1,1941-1942,1941-1942,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Southeastern Okla. State
301,tcu,Southern,southern,Southern,Yes,2,2012-2013,2023-2024,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Southern
302,tcu,Southern Illinois,southern-illinois,Southern Illinois,Yes,1,1969-1970,1969-1970,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: at Southern Illinois
303,tcu,Southern Miss,southern-miss,Southern Miss,Yes,7,2001-2002,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: *Southern Miss | *at Southern Miss | Southern Miss
304,tcu,Southern Utah,southern-utah,Southern Utah,Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Southern Utah
305,tcu,Southwest Missouri State,missouri-state,Missouri State,Yes,4,1997-1998,1999-2000,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: ALIAS_TO_CURRENT_D1. Representative raw labels: Southwest Missouri State | at Southwest Missouri State
306,tcu,Southwest Texas,texas-state,Texas State,Yes,1,2001-2002,2001-2002,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: ALIAS_TO_CURRENT_D1. Representative raw labels: Southwest Texas
307,tcu,Southwestern,southwestern-university,Southwestern University,No,5,1914-1915,1983-1984,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Southwestern | Southwestern | at Southwestern
308,tcu,Southwestern (Kan.),southwestern-college-kansas,Southwestern College (Kansas),No,1,1931-1932,1931-1932,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: at Southwestern (Kan.)
309,tcu,Southwestern Univ.,southwestern-university,Southwestern University,No,1,2019-2020,2019-2020,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Southwestern Univ.
310,tcu,Sproles Transfer,sproles-transfer,Sproles Transfer,No,3,1931-1932,1933-1934,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Sproles Transfer
311,tcu,St. Bonaventure,st-bonaventure,St. Bonaventure,Yes,1,2017-2018,2017-2018,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: ^St. Bonaventure
