canonical_game_id,season_label,game_date,date_precision,team_a_key,team_b_key,team_a_score,team_b_score,result_winner_team_key,overtime_periods,site_type,designated_home_team_key,venue_key,site_city,site_state,game_type,postseason_round,administrative_status,administrative_note,canonical_status,notes
CBBG-0015538,1957-1958,1958-01-04,EXACT,georgia-tech,kentucky,60,76,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015539,1957-1958,1958-01-06,EXACT,kentucky,vanderbilt,86,81,kentucky,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015540,1957-1958,1958-01-11,EXACT,kentucky,lsu,97,52,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015541,1957-1958,1958-01-13,EXACT,kentucky,tulane,86,50,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015542,1957-1958,1958-01-18,EXACT,kentucky,tennessee,77,68,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015543,1957-1958,1958-01-27,EXACT,georgia-tech,kentucky,71,52,georgia-tech,0,TEAM_A_HOME,georgia-tech,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015544,1957-1958,1958-01-29,EXACT,georgia,kentucky,55,74,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015545,1957-1958,1958-01-31,EXACT,florida,kentucky,56,78,kentucky,0,TEAM_A_HOME,florida,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015546,1957-1958,1958-02-08,EXACT,kentucky,ole-miss,96,65,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015547,1957-1958,1958-02-10,EXACT,kentucky,mississippi-state,72,62,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015548,1957-1958,1958-02-15,EXACT,kentucky,loyola-ill,56,57,loyola-ill,0,TEAM_B_HOME,loyola-ill,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015549,1957-1958,1958-02-17,EXACT,kentucky,vanderbilt,65,61,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015550,1957-1958,1958-02-22,EXACT,alabama,kentucky,43,45,kentucky,1,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015551,1957-1958,1958-02-24,EXACT,auburn,kentucky,64,63,auburn,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015552,1957-1958,1958-03-01,EXACT,kentucky,tennessee,77,66,kentucky,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015553,1957-1958,1958-03-14,EXACT,kentucky,miami-oh,94,70,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,NCAA_TOURNAMENT,Sweet Sixteen,,,PROVISIONAL,
CBBG-0015554,1957-1958,1958-03-15,EXACT,kentucky,notre-dame,89,56,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,NCAA_TOURNAMENT,Elite Eight,,,PROVISIONAL,
CBBG-0015555,1957-1958,1958-03-21,EXACT,kentucky,temple,61,60,kentucky,0,NEUTRAL,,,,,NCAA_TOURNAMENT,Final Four,,,PROVISIONAL,
CBBG-0015556,1957-1958,1958-03-22,EXACT,kentucky,seattle,84,72,kentucky,0,NEUTRAL,,,,,NCAA_TOURNAMENT,Championship,,,PROVISIONAL,
CBBG-0015557,1958-1959,1958-12-01,EXACT,florida-state,kentucky,68,91,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015558,1958-1959,1958-12-06,EXACT,kentucky,temple,76,71,kentucky,0,TEAM_B_HOME,temple,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015559,1958-1959,1958-12-08,EXACT,duke,kentucky,64,78,kentucky,0,TEAM_A_HOME,duke,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015560,1958-1959,1958-12-11,EXACT,kentucky,smu,72,60,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015561,1958-1959,1958-12-13,EXACT,kentucky,saint-louis,76,57,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015562,1958-1959,1958-12-15,EXACT,kentucky,maryland,58,56,kentucky,1,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015563,1958-1959,1958-12-19,EXACT,kentucky,ohio-state,95,76,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015564,1958-1959,1958-12-20,EXACT,kentucky,west-virginia,97,91,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015565,1958-1959,1958-12-29,EXACT,kentucky,navy,82,69,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015566,1958-1959,1959-01-03,EXACT,georgia-tech,kentucky,62,72,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015567,1958-1959,1959-01-06,EXACT,kentucky,vanderbilt,66,75,vanderbilt,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015568,1958-1959,1959-01-10,EXACT,kentucky,lsu,76,61,kentucky,0,TEAM_B_HOME,lsu,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015569,1958-1959,1959-01-12,EXACT,kentucky,tulane,85,68,kentucky,0,TEAM_B_HOME,tulane,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015570,1958-1959,1959-01-17,EXACT,kentucky,tennessee,79,58,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015571,1958-1959,1959-01-26,EXACT,georgia-tech,kentucky,70,94,kentucky,0,TEAM_A_HOME,georgia-tech,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015572,1958-1959,1959-01-29,EXACT,georgia,kentucky,55,108,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015573,1958-1959,1959-01-31,EXACT,florida,kentucky,51,94,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015574,1958-1959,1959-02-07,EXACT,kentucky,ole-miss,97,72,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015575,1958-1959,1959-02-09,EXACT,kentucky,mississippi-state,58,66,mississippi-state,0,TEAM_B_HOME,mississippi-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015576,1958-1959,1959-02-14,EXACT,kentucky,notre-dame,71,52,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015577,1958-1959,1959-02-18,EXACT,kentucky,vanderbilt,83,71,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015578,1958-1959,1959-02-21,EXACT,auburn,kentucky,56,75,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015579,1958-1959,1959-02-23,EXACT,alabama,kentucky,32,39,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015580,1958-1959,1959-02-28,EXACT,kentucky,tennessee,69,56,kentucky,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015581,1958-1959,1959-03-13,EXACT,kentucky,louisville,61,76,louisville,0,NEUTRAL,,,,,NCAA_TOURNAMENT,Sweet Sixteen,,,PROVISIONAL,
CBBG-0015582,1958-1959,1959-03-14,EXACT,kentucky,marquette,98,69,kentucky,0,NEUTRAL,,,,,NCAA_TOURNAMENT,,,,PROVISIONAL,
CBBG-0015583,1959-1960,1959-12-01,EXACT,kentucky,northern-colorado,106,73,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015584,1959-1960,1959-12-04,EXACT,kentucky,ucla,68,66,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015585,1959-1960,1959-12-05,EXACT,kentucky,usc,73,87,usc,0,TEAM_B_HOME,usc,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015586,1959-1960,1959-12-12,EXACT,kentucky,saint-louis,61,73,saint-louis,0,TEAM_B_HOME,saint-louis,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015587,1959-1960,1959-12-18,EXACT,kentucky,north-carolina,76,70,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015588,1959-1960,1959-12-19,EXACT,kentucky,west-virginia,70,79,west-virginia,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015589,1959-1960,1959-12-22,EXACT,kentucky,temple,97,92,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015590,1959-1960,1959-12-28,EXACT,kentucky,ohio-state,96,93,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015591,1959-1960,1960-01-02,EXACT,georgia-tech,kentucky,62,54,georgia-tech,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015592,1959-1960,1960-01-05,EXACT,kentucky,vanderbilt,76,59,kentucky,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015593,1959-1960,1960-01-09,EXACT,kentucky,lsu,77,45,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015594,1959-1960,1960-01-11,EXACT,kentucky,tulane,68,42,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015595,1959-1960,1960-01-16,EXACT,kentucky,tennessee,78,68,kentucky,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015596,1959-1960,1960-01-25,EXACT,georgia-tech,kentucky,65,44,georgia-tech,0,TEAM_A_HOME,georgia-tech,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015597,1959-1960,1960-01-27,EXACT,georgia,kentucky,60,84,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015598,1959-1960,1960-01-29,EXACT,florida,kentucky,62,75,kentucky,0,TEAM_A_HOME,florida,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015599,1959-1960,1960-02-06,EXACT,kentucky,ole-miss,61,43,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015600,1959-1960,1960-02-08,EXACT,kentucky,mississippi-state,90,59,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015601,1959-1960,1960-02-13,EXACT,kentucky,notre-dame,68,65,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015602,1959-1960,1960-02-16,EXACT,kentucky,vanderbilt,68,60,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015603,1959-1960,1960-02-20,EXACT,auburn,kentucky,61,60,auburn,0,TEAM_A_HOME,auburn,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015604,1959-1960,1960-02-22,EXACT,alabama,kentucky,55,75,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015605,1959-1960,1960-02-27,EXACT,kentucky,tennessee,63,65,tennessee,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015606,1959-1960,1960-03-05,EXACT,kentucky,pittsburgh,73,66,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015607,1960-1961,1960-12-01,EXACT,kentucky,vmi,72,56,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015608,1960-1961,1960-12-03,EXACT,florida-state,kentucky,63,58,florida-state,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015609,1960-1961,1960-12-07,EXACT,kentucky,notre-dame,68,62,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015610,1960-1961,1960-12-13,EXACT,kentucky,north-carolina,70,65,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015611,1960-1961,1960-12-17,EXACT,kentucky,temple,58,66,temple,0,TEAM_B_HOME,temple,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015612,1960-1961,1960-12-22,EXACT,kentucky,saint-louis,72,74,saint-louis,1,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015613,1960-1961,1961-01-02,EXACT,kentucky,miami-oh,70,58,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015614,1960-1961,1961-01-07,EXACT,georgia-tech,kentucky,79,89,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015615,1960-1961,1961-01-09,EXACT,kentucky,vanderbilt,62,64,vanderbilt,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015616,1960-1961,1961-01-13,EXACT,kentucky,lsu,59,73,lsu,0,TEAM_B_HOME,lsu,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015617,1960-1961,1961-01-14,EXACT,kentucky,tulane,70,72,tulane,0,TEAM_B_HOME,tulane,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015618,1960-1961,1961-01-21,EXACT,kentucky,tennessee,83,54,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015619,1960-1961,1961-01-30,EXACT,georgia-tech,kentucky,62,60,georgia-tech,0,TEAM_A_HOME,georgia-tech,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015620,1960-1961,1961-02-04,EXACT,florida,kentucky,68,89,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015621,1960-1961,1961-02-07,EXACT,georgia,kentucky,67,74,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015622,1960-1961,1961-02-11,EXACT,kentucky,ole-miss,74,60,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015623,1960-1961,1961-02-13,EXACT,kentucky,mississippi-state,68,62,kentucky,0,TEAM_B_HOME,mississippi-state,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015624,1960-1961,1961-02-17,EXACT,kentucky,ucla,77,76,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015625,1960-1961,1961-02-21,EXACT,kentucky,vanderbilt,60,59,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015626,1960-1961,1961-02-25,EXACT,alabama,kentucky,53,80,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015627,1960-1961,1961-02-27,EXACT,auburn,kentucky,51,77,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015628,1960-1961,1961-03-04,EXACT,kentucky,tennessee,68,61,kentucky,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015629,1960-1961,1961-03-09,EXACT,kentucky,vanderbilt,88,67,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015630,1960-1961,1961-03-11,EXACT,kentucky,marquette,72,88,marquette,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015631,1960-1961,1961-03-17,EXACT,kentucky,morehead-state,71,64,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,NCAA_TOURNAMENT,Sweet Sixteen,,,PROVISIONAL,
CBBG-0015632,1960-1961,1961-03-18,EXACT,kentucky,ohio-state,74,87,ohio-state,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,NCAA_TOURNAMENT,Elite Eight,,,PROVISIONAL,
CBBG-0015633,1961-1962,1961-12-02,EXACT,kentucky,miami-oh,93,61,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015634,1961-1962,1961-12-04,EXACT,kentucky,usc,77,79,usc,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015635,1961-1962,1961-12-11,EXACT,kentucky,saint-louis,86,77,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015636,1961-1962,1961-12-16,EXACT,baylor,kentucky,60,94,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015637,1961-1962,1961-12-18,EXACT,kentucky,temple,78,55,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015638,1961-1962,1961-12-22,EXACT,kentucky,tennessee,96,69,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015639,1961-1962,1961-12-23,EXACT,kansas-state,kentucky,67,80,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015640,1961-1962,1961-12-27,EXACT,kentucky,yale,79,58,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015641,1961-1962,1961-12-30,EXACT,kentucky,notre-dame,100,53,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015642,1961-1962,1962-01-02,EXACT,kentucky,virginia,93,73,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015643,1961-1962,1962-01-06,EXACT,georgia-tech,kentucky,70,89,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015644,1961-1962,1962-01-08,EXACT,kentucky,vanderbilt,77,68,kentucky,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015645,1961-1962,1962-01-12,EXACT,kentucky,lsu,84,63,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015646,1961-1962,1962-01-15,EXACT,kentucky,tennessee,95,82,kentucky,0,TEAM_B_HOME,tennessee,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015647,1961-1962,1962-01-29,EXACT,georgia-tech,kentucky,62,71,kentucky,0,TEAM_A_HOME,georgia-tech,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015648,1961-1962,1962-01-31,EXACT,georgia,kentucky,59,86,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015649,1961-1962,1962-02-02,EXACT,florida,kentucky,69,81,kentucky,0,TEAM_A_HOME,florida,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015650,1961-1962,1962-02-10,EXACT,kentucky,ole-miss,83,60,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015651,1961-1962,1962-02-12,EXACT,kentucky,mississippi-state,44,49,mississippi-state,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015652,1961-1962,1962-02-19,EXACT,kentucky,vanderbilt,87,80,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015653,1961-1962,1962-02-24,EXACT,alabama,kentucky,65,73,kentucky,0,TEAM_A_HOME,alabama,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015654,1961-1962,1962-02-26,EXACT,auburn,kentucky,60,63,kentucky,0,TEAM_A_HOME,auburn,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015655,1961-1962,1962-03-05,EXACT,kentucky,tulane,97,72,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015656,1961-1962,1962-03-10,EXACT,kentucky,tennessee,90,59,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015657,1961-1962,1962-03-16,EXACT,butler,kentucky,60,81,kentucky,0,NEUTRAL,,,,,NCAA_TOURNAMENT,Sweet Sixteen,,,PROVISIONAL,
CBBG-0015658,1961-1962,1962-03-17,EXACT,kentucky,ohio-state,64,74,ohio-state,0,NEUTRAL,,,,,NCAA_TOURNAMENT,Elite Eight,,,PROVISIONAL,
CBBG-0015659,1962-1963,1962-12-01,EXACT,kentucky,virginia-tech,77,80,virginia-tech,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015660,1962-1963,1962-12-08,EXACT,kentucky,temple,56,52,kentucky,0,TEAM_B_HOME,temple,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015661,1962-1963,1962-12-12,EXACT,florida-state,kentucky,54,83,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015662,1962-1963,1962-12-17,EXACT,kentucky,north-carolina,66,68,north-carolina,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015663,1962-1963,1962-12-21,EXACT,iowa,kentucky,69,94,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015664,1962-1963,1962-12-22,EXACT,kentucky,west-virginia,79,75,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015665,1962-1963,1962-12-27,EXACT,dartmouth,kentucky,49,95,kentucky,0,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015666,1962-1963,1962-12-29,EXACT,kentucky,notre-dame,78,70,kentucky,0,NEUTRAL,,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015667,1962-1963,1962-12-31,EXACT,kentucky,saint-louis,63,87,saint-louis,0,TEAM_B_HOME,saint-louis,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015668,1962-1963,1963-01-05,EXACT,georgia-tech,kentucky,86,85,georgia-tech,1,TEAM_B_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015669,1962-1963,1963-01-07,EXACT,kentucky,vanderbilt,106,82,kentucky,0,TEAM_B_HOME,vanderbilt,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015670,1962-1963,1963-01-11,EXACT,kentucky,lsu,63,56,kentucky,0,TEAM_B_HOME,lsu,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015671,1962-1963,1963-01-12,EXACT,kentucky,tulane,81,72,kentucky,0,TEAM_B_HOME,tulane,,,,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015672,1962-1963,1963-01-19,EXACT,kentucky,tennessee,69,78,tennessee,1,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
CBBG-0015673,1962-1963,1963-01-26,EXACT,kentucky,xavier,90,76,kentucky,0,TEAM_A_HOME,kentucky,memorial-coliseum-kentucky,Lexington,KY,REGULAR_SEASON,,,,PROVISIONAL,
