index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
277,penn-state,UCLA,ucla,UCLA,Yes,3,1990-1991,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
278,penn-state,UMBC,umbc,UMBC,Yes,4,1991-1992,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
279,penn-state,UMES,maryland-eastern-shore,Maryland Eastern Shore,Yes,3,1993-1994,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
280,penn-state,UNC Charlotte,charlotte,Charlotte,Yes,1,1981-1982,1981-1982,RESOLVED,Current D1 registry / established institutional lineage,,
281,penn-state,UNC Greensboro,unc-greensboro,UNC Greensboro,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
282,penn-state,UNCWilmington,unc-wilmington,UNC Wilmington,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
283,penn-state,"Unit 29, USAAC",unit-29-usaac,"Unit 29, USAAC",No,1,1917-1918,1917-1918,RESOLVED,Penn State source / established historical or non-current identity,,
284,penn-state,Ursinus,ursinus,Ursinus,No,5,1926-1927,1980-1981,RESOLVED,Penn State source / established historical or non-current identity,,
285,penn-state,USC,usc,USC,Yes,3,1953-1954,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
286,penn-state,Utah,utah,Utah,Yes,2,1971-1972,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
287,penn-state,UTEP,utep,UTEP,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,
288,penn-state,Valparaiso,valparaiso,Valparaiso,Yes,2,1985-1986,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
289,penn-state,Vanderbilt,vanderbilt,Vanderbilt,Yes,3,1989-1990,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
290,penn-state,VCU,vcu,VCU,Yes,2,2020-2021,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
291,penn-state,Vermont,vermont,Vermont,Yes,8,1978-1979,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
292,penn-state,Villanova,villanova,Villanova,Yes,8,1976-1977,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
293,penn-state,Virginia,virginia,Virginia,Yes,8,1971-1972,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
294,penn-state,VirginiaTech,virginia-tech,Virginia Tech,Yes,12,1920-1921,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
295,penn-state,VMI,vmi,VMI,Yes,6,1995-1996,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
296,penn-state,W. Kentucky,western-kentucky,Western Kentucky,Yes,1,1952-1953,1952-1953,RESOLVED,Current D1 registry / established institutional lineage,,
297,penn-state,W. Michigan,western-michigan,Western Michigan,Yes,1,1963-1964,1963-1964,RESOLVED,Current D1 registry / established institutional lineage,,
298,penn-state,W.Va.Wesleyan,w-va-wesleyan,W.Va.Wesleyan,No,1,1913-1914,1913-1914,RESOLVED,Penn State source / established historical or non-current identity,,
299,penn-state,Wagner,wagner,Wagner,Yes,5,1985-1986,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
300,penn-state,Wake Forest,wake-forest,Wake Forest,Yes,3,1960-1961,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
301,penn-state,Wash. Jeff.,wash-jeff,Wash. Jeff.,No,27,1913-1914,1954-1955,RESOLVED,Penn State source / established historical or non-current identity,,
302,penn-state,Washington,washington,Washington,Yes,2,2024-2025,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
303,penn-state,Wayne,wayne-state,Wayne State,No,1,1954-1955,1954-1955,RESOLVED,Penn State source / established historical or non-current identity,,
